i	S	V
103523	2.5890595493957406e-6	0
103723	2.5940601904968933e-6	0
103963	2.6000597626891916e-6	0
104083	2.6030598649746937e-6	0
104203	2.6060596423246007e-6	0
104323	2.6090591929183907e-6	0
104443	2.6120589029248996e-6	0
104523	2.6140589436505403e-6	0
104643	2.6170584406093647e-6	0
104843	2.62205954430783e-6	0
105043	2.6270588451243414e-6	0
105163	2.6300596061522332e-6	0
105283	2.633059323050093e-6	0
105363	2.635059390459791e-6	0
105523	2.6390590765178824e-6	0
105723	2.6440595247109774e-6	0
105883	2.6480594850384494e-6	0
105963	2.650059724535008e-6	0
106043	2.6520590388722464e-6	0
106123	2.65405886050235e-6	0
106643	2.667059250761051e-6	0
106883	2.6730592316846846e-6	0
107123	2.6790592771384957e-6	0
107203	2.6810587783051193e-6	0
107363	2.685058794117321e-6	0
107603	2.6910588427908814e-6	0
107763	2.6950595812912058e-6	0
107843	2.697059417647903e-6	0
108003	2.7010595320777394e-6	0
108163	2.705059646710455e-6	0
108243	2.7070594615206187e-6	0
108363	2.710058971611055e-6	0
108603	2.7160592022419754e-6	0
108803	2.7210602076125487e-6	0
109043	2.7270588536660735e-6	0
109163	2.7300587221383517e-6	0
109283	2.7330591270066697e-6	0
109403	2.7360596555406766e-6	0
109523	2.7390589986640657e-6	0
109603	2.7410601694876137e-6	0
109723	2.7440597303189807e-6	0
109923	2.749058966332096e-6	0
110123	2.7540597557239746e-6	0
110243	2.757059341423167e-6	0
110363	2.7600590267811116e-6	0
110443	2.762058962164374e-6	0
110603	2.766059636331941e-6	0
110803	2.7710596410496214e-6	0
110963	2.775059251761457e-6	0
111043	2.777058811096824e-6	0
111123	2.7790595461310027e-06	0
111203	2.7810593816571763e-6	0
111723	2.7940591861543345e-6	0
111963	2.800059692880048e-6	0
112483	2.8130587323818675e-6	0
112723	2.819059492967556e-6	0
112963	2.8250595275163688e-6	0
113043	2.8270589032886312e-6	0
113203	2.8310595314542427e-6	0
113443	2.8370588891174646e-6	0
113603	2.8410592257494327e-6	0
113683	2.8430588189121654e-6	0
113843	2.847059169643993e-6	0
114003	2.851059419063735e-6	0
114083	2.8530595726936227e-6	0
114203	2.8560596402515715e-6	0
114443	2.8620597258619577e-6	0
114643	2.8670592573003604e-6	0
114883	2.8730589727358848e-6	0
115003	2.8760591139423526e-6	0
115123	2.879059750930796e-6	0
115243	2.882060197140004e-6	0
115363	2.885059053473147e-6	0
115443	2.8870591253878578e-6	0
115563	2.8900586427842553e-6	0
115763	2.8950593393785657e-6	0
115963	2.9000592511692546e-6	0
116083	2.90305956223839e-6	0
116203	2.9060593436799028e-6	0
