S	V	tags
2.313175e-6	-1	NA
2.3132e-6	-1	NA
2.313225e-6	-1	NA
2.3132500000000003e-6	-1	NA
2.313275e-6	-1	NA
2.3133e-6	-1	NA
2.313325e-6	-1	NA
2.31335e-6	-1	NA
2.313375e-6	-1	NA
2.3134e-6	-1	NA
2.3134250000000002e-6	-1	NA
2.3134500000000003e-6	-1	NA
2.313475e-6	-1	NA
2.3135e-6	-1	NA
2.313525e-6	-1	NA
2.31355e-6	-1	NA
2.313575e-6	-1	NA
2.3136e-6	-1	NA
2.3136250000000002e-6	-1	NA
2.3136500000000003e-6	-1	NA
2.313675e-6	-1	NA
2.3137e-6	-1	NA
2.313725e-6	-1	NA
2.31375e-6	-1	NA
2.313775e-6	-1	NA
2.3138e-6	-1	NA
2.3138250000000002e-6	-1	NA
2.31385e-6	-1	NA
2.313875e-6	-1	NA
2.3139e-6	-1	NA
2.313925e-6	-1	NA
2.31395e-6	-1	NA
2.313975e-6	-1	NA
2.314e-6	-1	NA
2.3140250000000003e-6	-1	NA
2.31405e-6	-1	NA
2.314075e-6	-1	NA
2.3141e-6	-1	NA
2.314125e-6	-1	NA
2.31415e-6	-1	NA
2.314175e-6	-1	NA
2.3142000000000002e-6	-1	NA
2.3142250000000003e-6	-1	NA
2.31425e-6	-1	NA
2.314275e-6	-1	NA
2.3143e-6	-1	NA
2.314325e-6	-1	NA
2.31435e-6	-1	NA
2.314375e-6	-1	NA
2.3144000000000002e-6	-1	NA
2.3144250000000003e-6	-1	NA
2.31445e-6	-1	NA
2.314475e-6	-1	NA
2.3145e-6	-1	NA
2.314525e-6	-1	NA
2.31455e-6	-1	NA
2.314575e-6	-1	NA
2.3146000000000003e-6	-1	NA
2.314625e-6	-1	NA
2.31465e-6	-1	NA
2.314675e-6	-1	NA
2.3147e-6	-1	NA
2.314725e-6	-1	NA
2.31475e-6	-1	NA
2.3147750000000002e-06	-1	NA
2.3148000000000003e-6	-1	NA
2.314825e-6	-1	NA
2.31485e-6	-1	NA
2.314875e-6	-1	NA
2.3149e-6	-1	NA
2.314925e-6	-1	NA
2.31495e-6	-1	NA
2.3149750000000002e-6	-1	NA
2.3150000000000003e-6	-1	NA
2.315025e-6	-1	NA
2.31505e-6	-1	5T - 1T
2.315075e-6	1	NA
2.3151e-6	1	NA
2.315125e-6	1	NA
2.31515e-6	1	NA
2.3151750000000002e-6	1	NA
2.3152e-6	1	NA
2.315225e-6	1	NA
2.31525e-6	1	NA
2.315275e-6	1	NA
2.3153e-6	1	NA
2.315325e-6	1	NA
2.31535e-6	1	NA
2.3153750000000003e-6	1	NA
2.3154e-6	1	NA
2.315425e-6	1	NA
2.31545e-6	1	NA
2.315475e-6	1	NA
2.3155e-6	1	NA
2.315525e-6	1	NA
2.3155500000000002e-6	1	NA
2.3155750000000003e-6	1	NA
2.3156e-6	1	NA
2.315625e-6	1	NA
2.31565e-6	1	NA
2.315675e-6	1	NA
2.3157e-6	1	NA
2.315725e-6	1	NA
2.3157500000000002e-6	1	NA
2.3157750000000003e-6	1	NA
2.3158e-6	1	NA
2.315825e-6	1	NA
2.31585e-6	1	NA
2.315875e-6	1	NA
2.3159e-6	1	NA
2.315925e-6	1	NA
2.3159500000000002e-6	1	NA
2.315975e-6	1	NA
2.316e-6	1	NA
2.316025e-6	1	NA
2.31605e-6	1	1T - 1T
2.316075e-6	-1	NA
2.3161e-6	-1	NA
2.316125e-6	-1	NA
2.3161500000000003e-6	-1	NA
2.316175e-6	-1	NA
2.3162e-6	-1	NA
2.316225e-6	-1	NA
2.31625e-6	-1	NA
2.316275e-6	-1	NA
2.3163e-6	-1	NA
2.3163250000000002e-6	-1	NA
2.3163500000000003e-6	-1	NA
2.316375e-6	-1	NA
2.3164e-6	-1	NA
2.316425e-6	-1	NA
2.31645e-6	-1	NA
2.316475e-6	-1	NA
2.3165e-6	-1	NA
2.3165250000000002e-6	-1	NA
2.3165500000000003e-6	-1	NA
2.316575e-6	-1	NA
2.3166e-6	-1	NA
2.316625e-6	-1	NA
2.31665e-6	-1	NA
2.316675e-6	-1	NA
2.3167e-6	-1	NA
2.3167250000000003e-6	-1	NA
2.31675e-6	-1	NA
2.316775e-6	-1	NA
2.3168e-6	-1	NA
2.316825e-6	-1	NA
2.31685e-6	-1	NA
2.316875e-6	-1	NA
2.3169000000000002e-6	-1	NA
2.3169250000000003e-6	-1	NA
2.31695e-6	-1	NA
2.316975e-6	-1	NA
2.317e-6	-1	NA
2.317025e-6	-1	NA
2.31705e-6	-1	1T - 4T
2.317075e-6	1	NA
2.3171000000000002e-6	1	NA
2.3171250000000003e-6	1	NA
2.31715e-6	1	NA
2.317175e-6	1	NA
2.3172e-6	1	NA
2.317225e-6	1	NA
2.31725e-6	1	NA
2.317275e-6	1	NA
2.3173000000000002e-6	1	NA
2.317325e-6	1	NA
2.31735e-6	1	NA
2.317375e-6	1	NA
2.3174e-6	1	NA
2.317425e-6	1	NA
2.31745e-6	1	NA
2.317475e-6	1	NA
2.3175000000000003e-6	1	NA
2.317525e-6	1	NA
2.31755e-6	1	NA
2.317575e-6	1	NA
2.3176e-6	1	NA
2.317625e-6	1	NA
2.31765e-6	1	NA
2.3176750000000002e-6	1	NA
2.3177000000000003e-6	1	NA
2.317725e-6	1	NA
2.31775e-6	1	NA
2.317775e-6	1	NA
2.3178e-6	1	NA
2.317825e-6	1	NA
2.31785e-6	1	NA
2.3178750000000002e-6	1	NA
2.3179000000000003e-6	1	NA
2.317925e-6	1	NA
2.31795e-6	1	NA
2.317975e-6	1	NA
2.318e-6	1	NA
2.318025e-6	1	NA
2.31805e-6	1	NA
2.3180750000000002e-6	1	NA
2.3181e-6	1	NA
2.318125e-6	1	NA
2.31815e-6	1	NA
2.318175e-6	1	NA
2.3182e-6	1	NA
2.318225e-6	1	NA
2.31825e-6	1	NA
2.3182750000000003e-6	1	NA
2.3183e-6	1	NA
2.318325e-6	1	NA
2.31835e-6	1	NA
2.318375e-6	1	NA
2.3184e-6	1	NA
2.318425e-6	1	NA
2.3184500000000002e-6	1	NA
2.3184750000000003e-6	1	NA
2.3185e-6	1	NA
2.318525e-6	1	NA
2.31855e-6	1	NA
2.318575e-6	1	NA
2.3186e-6	1	NA
2.318625e-6	1	NA
2.3186500000000002e-6	1	NA
2.3186750000000003e-6	1	NA
2.3187e-6	1	NA
2.318725e-6	1	NA
2.31875e-6	1	NA
2.318775e-6	1	NA
2.3188e-6	1	NA
2.318825e-6	1	NA
2.3188500000000003e-6	1	NA
2.318875e-6	1	NA
2.3189e-6	1	NA
2.318925e-6	1	NA
2.31895e-6	1	NA
2.318975e-6	1	NA
2.319e-6	1	NA
2.3190250000000002e-6	1	NA
2.3190500000000003e-6	1	NA
2.319075e-6	1	NA
2.3191e-6	1	NA
2.319125e-6	1	NA
2.31915e-6	1	NA
2.319175e-6	1	NA
2.3192e-6	1	NA
2.3192250000000002e-6	1	NA
2.3192500000000003e-6	1	NA
2.319275e-6	1	NA
2.3193e-6	1	NA
2.319325e-6	1	NA
2.31935e-6	1	NA
2.319375e-6	1	NA
2.3194e-6	1	NA
2.3194250000000002e-6	1	NA
2.31945e-6	1	NA
2.319475e-6	1	NA
2.3195e-6	1	NA
2.319525e-6	1	NA
2.31955e-6	1	NA
2.319575e-6	1	NA
2.3196e-6	1	NA
2.3196250000000003e-6	1	NA
2.31965e-6	1	NA
2.319675e-6	1	NA
2.3197e-6	1	NA
2.319725e-6	1	NA
2.31975e-6	1	NA
2.319775e-6	1	NA
2.3198000000000002e-6	1	NA
2.3198250000000003e-6	1	NA
2.31985e-6	1	NA
2.319875e-6	1	NA
2.3199e-6	1	NA
2.319925e-6	1	NA
2.31995e-6	1	NA
2.319975e-6	1	NA
2.3200000000000002e-6	1	NA
2.3200250000000003e-6	1	NA
2.32005e-6	1	NA
2.320075e-6	1	NA
2.3201e-6	1	NA
2.320125e-6	1	NA
2.32015e-6	1	NA
2.320175e-6	1	NA
2.3202000000000002e-6	1	NA
2.320225e-6	1	NA
2.32025e-6	1	NA
2.320275e-6	1	NA
2.3203e-6	1	NA
2.320325e-6	1	NA
2.32035e-6	1	NA
2.320375e-6	1	NA
2.3204000000000003e-6	1	NA
2.320425e-6	1	NA
2.32045e-6	1	NA
2.320475e-6	1	NA
2.3205e-6	1	NA
2.320525e-6	1	NA
2.32055e-6	1	NA
2.3205750000000002e-6	1	NA
2.3206000000000003e-6	1	NA
2.320625e-6	1	NA
2.32065e-6	1	NA
2.320675e-6	1	NA
2.3207e-6	1	NA
2.320725e-6	1	NA
2.32075e-6	1	NA
2.3207750000000002e-6	1	NA
2.3208000000000003e-6	1	NA
2.320825e-6	1	NA
2.32085e-6	1	NA
2.320875e-6	1	NA
2.3209e-6	1	NA
2.320925e-6	1	NA
2.32095e-6	1	NA
2.3209750000000003e-6	1	NA
2.321e-6	1	NA
2.321025e-6	1	NA
2.32105e-6	1	4T - 3T
2.321075e-6	-1	NA
2.3211e-6	-1	NA
2.321125e-6	-1	NA
2.3211500000000002e-6	-1	NA
2.3211750000000003e-6	-1	NA
2.3212e-6	-1	NA
2.321225e-6	-1	NA
2.32125e-6	-1	NA
2.321275e-6	-1	NA
2.3213e-6	-1	NA
2.321325e-6	-1	NA
2.3213500000000002e-6	-1	NA
2.3213750000000003e-6	-1	NA
2.3214e-6	-1	NA
2.321425e-6	-1	NA
2.32145e-6	-1	NA
2.321475e-6	-1	NA
2.3215e-6	-1	NA
2.321525e-6	-1	NA
2.3215500000000002e-6	-1	NA
2.321575e-6	-1	NA
2.3216e-6	-1	NA
2.321625e-6	-1	NA
2.32165e-6	-1	NA
2.321675e-6	-1	NA
2.3217e-6	-1	NA
2.321725e-6	-1	NA
2.3217500000000003e-6	-1	NA
2.321775e-6	-1	NA
2.3218e-6	-1	NA
2.321825e-6	-1	NA
2.32185e-6	-1	NA
2.321875e-6	-1	NA
2.3219e-6	-1	NA
2.3219250000000002e-6	-1	NA
2.3219500000000003e-6	-1	NA
2.321975e-6	-1	NA
2.322e-6	-1	NA
2.322025e-6	-1	NA
2.32205e-6	-1	NA
2.322075e-6	-1	NA
2.3221e-6	-1	NA
2.3221250000000002e-6	-1	NA
2.3221500000000003e-6	-1	NA
2.322175e-6	-1	NA
2.3222e-6	-1	NA
2.322225e-6	-1	NA
2.32225e-6	-1	NA
2.322275e-6	-1	NA
2.3223e-6	-1	NA
2.3223250000000002e-6	-1	NA
2.32235e-6	-1	NA
2.322375e-6	-1	NA
2.3224e-6	-1	NA
2.322425e-6	-1	NA
2.32245e-6	-1	NA
2.322475e-6	-1	NA
2.3225e-6	-1	NA
2.3225250000000003e-6	-1	NA
2.32255e-6	-1	NA
2.322575e-6	-1	NA
2.3226e-6	-1	NA
2.322625e-6	-1	NA
2.32265e-6	-1	NA
2.322675e-6	-1	NA
2.3227000000000002e-6	-1	NA
2.3227250000000003e-6	-1	NA
2.32275e-6	-1	NA
2.322775e-6	-1	NA
2.3228e-6	-1	NA
2.322825e-6	-1	NA
2.32285e-6	-1	NA
2.322875e-6	-1	NA
2.3229000000000002e-6	-1	NA
2.3229250000000003e-6	-1	NA
2.32295e-6	-1	NA
2.322975e-6	-1	NA
2.323e-6	-1	NA
2.323025e-6	-1	NA
2.32305e-6	-1	NA
2.323075e-6	-1	NA
2.3231000000000003e-6	-1	NA
2.323125e-6	-1	NA
2.32315e-6	-1	NA
2.323175e-6	-1	NA
2.3232e-6	-1	NA
2.323225e-6	-1	NA
2.32325e-6	-1	NA
2.3232750000000002e-6	-1	NA
2.3233000000000003e-6	-1	NA
2.323325e-6	-1	NA
2.32335e-6	-1	NA
2.323375e-6	-1	NA
2.3234e-6	-1	NA
2.323425e-6	-1	NA
2.32345e-6	-1	NA
2.3234750000000002e-6	-1	NA
2.3235000000000003e-6	-1	NA
2.323525e-6	-1	NA
2.32355e-6	-1	NA
2.323575e-6	-1	NA
2.3236e-6	-1	NA
2.323625e-6	-1	NA
2.32365e-6	-1	NA
2.3236750000000002e-6	-1	NA
2.3237e-6	-1	NA
2.323725e-6	-1	NA
2.32375e-6	-1	NA
2.323775e-6	-1	NA
2.3238e-6	-1	NA
2.323825e-6	-1	NA
2.32385e-6	-1	NA
2.3238750000000003e-6	-1	NA
2.3239e-6	-1	NA
2.323925e-6	-1	NA
2.32395e-6	-1	NA
2.323975e-6	-1	NA
2.324e-6	-1	NA
2.324025e-6	-1	NA
2.3240500000000002e-6	-1	3T - 3T
2.3240750000000003e-6	1	NA
2.3241e-6	1	NA
2.324125e-6	1	NA
2.32415e-6	1	NA
2.324175e-6	1	NA
2.3242e-6	1	NA
2.324225e-6	1	NA
2.3242500000000002e-6	1	NA
2.3242750000000003e-6	1	NA
2.3243e-6	1	NA
2.324325e-6	1	NA
2.32435e-6	1	NA
2.324375e-6	1	NA
2.3244e-6	1	NA
2.324425e-6	1	NA
2.3244500000000003e-6	1	NA
2.324475e-6	1	NA
2.3245e-6	1	NA
2.324525e-6	1	NA
2.32455e-6	1	NA
2.324575e-6	1	NA
2.3246e-6	1	NA
2.324625e-6	1	NA
2.3246500000000003e-6	1	NA
2.324675e-6	1	NA
2.3247e-6	1	NA
2.324725e-6	1	NA
2.32475e-6	1	NA
2.324775e-6	1	NA
2.3248e-6	1	NA
2.3248250000000002e-6	1	NA
2.3248500000000003e-6	1	NA
2.324875e-6	1	NA
2.3249e-6	1	NA
2.324925e-6	1	NA
2.32495e-6	1	NA
2.324975e-6	1	NA
2.325e-6	1	NA
2.3250250000000002e-6	1	NA
2.3250500000000003e-6	1	NA
2.325075e-6	1	NA
2.3251e-6	1	NA
2.325125e-6	1	NA
2.32515e-6	1	NA
2.325175e-6	1	NA
2.3252e-6	1	NA
2.3252250000000003e-6	1	NA
2.32525e-6	1	NA
2.325275e-6	1	NA
2.3253e-6	1	NA
2.325325e-6	1	NA
2.32535e-6	1	NA
2.325375e-6	1	NA
2.3254000000000002e-6	1	NA
2.3254250000000003e-6	1	NA
2.32545e-6	1	NA
2.325475e-6	1	NA
2.3255e-6	1	NA
2.325525e-6	1	NA
2.32555e-6	1	NA
2.325575e-6	1	NA
2.3256000000000002e-6	1	NA
2.3256250000000003e-6	1	NA
2.32565e-6	1	NA
2.325675e-6	1	NA
2.3257e-6	1	NA
2.325725e-6	1	NA
2.32575e-6	1	NA
2.325775e-6	1	NA
2.3258000000000002e-6	1	NA
2.325825e-6	1	NA
2.32585e-6	1	NA
2.325875e-6	1	NA
2.3259e-6	1	NA
2.325925e-6	1	NA
2.32595e-6	1	NA
2.325975e-6	1	NA
2.3260000000000003e-6	1	NA
2.326025e-6	1	NA
2.32605e-6	1	NA
2.326075e-6	1	NA
2.3261e-6	1	NA
2.326125e-6	1	NA
2.32615e-6	1	NA
2.3261750000000002e-6	1	NA
2.3262000000000003e-6	1	NA
2.326225e-6	1	NA
2.32625e-6	1	NA
2.326275e-6	1	NA
2.3263e-6	1	NA
2.326325e-6	1	NA
2.32635e-6	1	NA
2.3263750000000002e-6	1	NA
2.3264000000000003e-6	1	NA
2.326425e-6	1	NA
2.32645e-6	1	NA
2.326475e-6	1	NA
2.3265e-6	1	NA
2.326525e-6	1	NA
2.32655e-6	1	NA
2.3265750000000003e-6	1	NA
2.3266e-6	1	NA
2.326625e-6	1	NA
2.32665e-6	1	NA
2.326675e-6	1	NA
2.3267e-6	1	NA
2.326725e-6	1	NA
2.3267500000000002e-06	1	NA
2.3267750000000003e-6	1	NA
2.3268e-6	1	NA
2.326825e-6	1	NA
2.32685e-6	1	NA
2.326875e-6	1	NA
2.3269e-6	1	NA
2.326925e-6	1	NA
2.3269500000000002e-6	1	NA
2.3269750000000003e-6	1	NA
2.327e-6	1	NA
2.327025e-6	1	NA
2.32705e-6	1	3T - 1T
2.327075e-6	-1	NA
2.3271e-6	-1	NA
2.327125e-6	-1	NA
2.3271500000000002e-6	-1	NA
2.3271750000000003e-6	-1	NA
2.3272e-6	-1	NA
2.327225e-6	-1	NA
2.32725e-6	-1	NA
2.327275e-6	-1	NA
2.3273e-6	-1	NA
2.327325e-6	-1	NA
2.3273500000000003e-6	-1	NA
2.327375e-6	-1	NA
2.3274e-6	-1	NA
2.327425e-6	-1	NA
2.32745e-6	-1	NA
2.327475e-6	-1	NA
2.3275e-6	-1	NA
2.3275250000000002e-6	-1	NA
2.3275500000000003e-6	-1	NA
2.327575e-6	-1	NA
2.3276e-6	-1	NA
2.327625e-6	-1	NA
2.32765e-6	-1	NA
2.327675e-6	-1	NA
2.3277e-6	-1	NA
2.3277250000000002e-6	-1	NA
2.3277500000000003e-6	-1	NA
2.327775e-6	-1	NA
2.3278e-6	-1	NA
2.327825e-6	-1	NA
2.32785e-6	-1	NA
2.327875e-6	-1	NA
2.3279e-6	-1	NA
2.3279250000000002e-6	-1	NA
2.32795e-6	-1	NA
2.327975e-6	-1	NA
2.328e-6	-1	NA
2.328025e-6	-1	NA
2.32805e-6	-1	1T - 2T
2.328075e-6	1	NA
2.3281e-6	1	NA
2.3281250000000003e-6	1	NA
2.32815e-6	1	NA
2.328175e-6	1	NA
2.3282e-6	1	NA
2.328225e-6	1	NA
2.32825e-6	1	NA
2.328275e-6	1	NA
2.3283000000000002e-6	1	NA
2.3283250000000003e-6	1	NA
2.32835e-6	1	NA
2.328375e-6	1	NA
2.3284e-6	1	NA
2.328425e-6	1	NA
2.32845e-6	1	NA
2.328475e-6	1	NA
2.3285000000000002e-6	1	NA
2.3285250000000003e-6	1	NA
2.32855e-6	1	NA
2.328575e-6	1	NA
2.3286e-6	1	NA
2.328625e-6	1	NA
2.32865e-6	1	NA
2.328675e-6	1	NA
2.3287000000000003e-6	1	NA
2.328725e-6	1	NA
2.32875e-6	1	NA
2.328775e-6	1	NA
2.3288e-6	1	NA
2.328825e-6	1	NA
2.32885e-6	1	NA
2.3288750000000002e-6	1	NA
2.3289000000000003e-6	1	NA
2.328925e-6	1	NA
2.32895e-6	1	NA
2.328975e-6	1	NA
2.329e-6	1	NA
2.329025e-6	1	NA
2.32905e-6	1	NA
2.3290750000000002e-6	1	NA
2.3291000000000003e-6	1	NA
2.329125e-6	1	NA
2.32915e-6	1	NA
2.329175e-6	1	NA
2.3292e-6	1	NA
2.329225e-6	1	NA
2.32925e-6	1	NA
2.3292750000000002e-6	1	NA
2.3293e-6	1	NA
2.329325e-6	1	NA
2.32935e-6	1	NA
2.329375e-6	1	NA
2.3294e-6	1	NA
2.329425e-6	1	NA
2.32945e-6	1	NA
2.3294750000000003e-6	1	NA
2.3295e-6	1	NA
2.329525e-6	1	NA
2.32955e-6	1	NA
2.329575e-6	1	NA
2.3296e-6	1	NA
2.329625e-6	1	NA
2.3296500000000002e-6	1	NA
2.3296750000000003e-6	1	NA
2.3297e-6	1	NA
2.329725e-6	1	NA
2.32975e-6	1	NA
2.329775e-6	1	NA
2.3298e-6	1	NA
2.329825e-6	1	NA
2.3298500000000002e-6	1	NA
2.3298750000000003e-6	1	NA
2.3299e-6	1	NA
2.329925e-6	1	NA
2.32995e-6	1	NA
2.329975e-6	1	NA
2.33e-6	1	NA
2.330025e-6	1	NA
2.3300500000000002e-6	1	2T - 1T
2.330075e-6	-1	NA
2.3301e-6	-1	NA
2.330125e-6	-1	NA
2.33015e-6	-1	NA
2.330175e-6	-1	NA
2.3302e-6	-1	NA
2.330225e-6	-1	NA
2.3302500000000003e-6	-1	NA
2.330275e-6	-1	NA
2.3303e-6	-1	NA
2.330325e-6	-1	NA
2.33035e-6	-1	NA
2.330375e-6	-1	NA
2.3304e-6	-1	NA
2.3304250000000002e-6	-1	NA
2.3304500000000003e-6	-1	NA
2.330475e-6	-1	NA
2.3305e-6	-1	NA
2.330525e-6	-1	NA
2.33055e-6	-1	NA
2.330575e-6	-1	NA
2.3306e-6	-1	NA
2.3306250000000002e-6	-1	NA
2.3306500000000003e-6	-1	NA
2.330675e-6	-1	NA
2.3307e-6	-1	NA
2.330725e-6	-1	NA
2.33075e-6	-1	NA
2.330775e-6	-1	NA
2.3308e-6	-1	NA
2.3308250000000003e-6	-1	NA
2.33085e-6	-1	NA
2.330875e-6	-1	NA
2.3309e-6	-1	NA
2.330925e-6	-1	NA
2.33095e-6	-1	NA
2.330975e-6	-1	NA
2.3310000000000002e-6	-1	NA
2.3310250000000003e-6	-1	NA
2.33105e-6	-1	1T - 2T
2.331075e-6	1	NA
2.3311e-6	1	NA
2.331125e-6	1	NA
2.33115e-6	1	NA
2.331175e-6	1	NA
2.3312000000000002e-6	1	NA
2.3312250000000003e-6	1	NA
2.33125e-6	1	NA
2.331275e-6	1	NA
2.3313e-6	1	NA
2.331325e-6	1	NA
2.33135e-6	1	NA
2.331375e-6	1	NA
2.3314000000000002e-6	1	NA
2.331425e-6	1	NA
2.33145e-6	1	NA
2.331475e-6	1	NA
2.3315e-6	1	NA
2.331525e-6	1	NA
2.33155e-6	1	NA
2.331575e-6	1	NA
2.3316000000000003e-6	1	NA
2.331625e-6	1	NA
2.33165e-6	1	NA
2.331675e-6	1	NA
2.3317e-6	1	NA
2.331725e-6	1	NA
2.33175e-6	1	NA
2.3317750000000002e-6	1	NA
2.3318000000000003e-6	1	NA
2.331825e-6	1	NA
2.33185e-6	1	NA
2.331875e-6	1	NA
2.3319e-6	1	NA
2.331925e-6	1	NA
2.33195e-6	1	NA
2.3319750000000002e-6	1	NA
2.3320000000000003e-6	1	NA
2.332025e-6	1	NA
2.33205e-6	1	NA
2.332075e-6	1	NA
2.3321e-6	1	NA
2.332125e-6	1	NA
2.33215e-6	1	NA
2.3321750000000002e-6	1	NA
2.3322e-6	1	NA
2.332225e-6	1	NA
2.33225e-6	1	NA
2.332275e-6	1	NA
2.3323e-6	1	NA
2.332325e-6	1	NA
2.33235e-6	1	NA
2.3323750000000003e-6	1	NA
2.3324e-6	1	NA
2.332425e-6	1	NA
2.33245e-6	1	NA
2.332475e-6	1	NA
2.3325e-6	1	NA
2.332525e-6	1	NA
2.3325500000000002e-6	1	NA
2.3325750000000003e-6	1	NA
2.3326e-6	1	NA
2.332625e-6	1	NA
2.33265e-6	1	NA
2.332675e-6	1	NA
2.3327e-6	1	NA
2.332725e-6	1	NA
2.3327500000000002e-6	1	NA
2.3327750000000003e-6	1	NA
2.3328e-6	1	NA
2.332825e-6	1	NA
2.33285e-6	1	NA
2.332875e-6	1	NA
2.3329e-6	1	NA
2.332925e-6	1	NA
2.3329500000000003e-6	1	NA
2.332975e-6	1	NA
2.333e-6	1	NA
2.333025e-6	1	NA
2.33305e-6	1	2T - 2T
2.333075e-6	-1	NA
2.3331e-6	-1	NA
2.3331250000000002e-6	-1	NA
2.3331500000000003e-6	-1	NA
2.333175e-6	-1	NA
2.3332e-6	-1	NA
2.333225e-6	-1	NA
2.33325e-6	-1	NA
2.333275e-6	-1	NA
2.3333e-6	-1	NA
2.3333250000000002e-6	-1	NA
2.3333500000000003e-6	-1	NA
2.333375e-6	-1	NA
2.3334e-6	-1	NA
2.333425e-6	-1	NA
2.33345e-6	-1	NA
2.333475e-6	-1	NA
2.3335e-6	-1	NA
2.3335250000000002e-6	-1	NA
2.33355e-6	-1	NA
2.333575e-6	-1	NA
2.3336e-6	-1	NA
2.333625e-6	-1	NA
2.33365e-6	-1	NA
2.333675e-6	-1	NA
2.3337e-6	-1	NA
2.3337250000000003e-6	-1	NA
2.33375e-6	-1	NA
2.333775e-6	-1	NA
2.3338e-6	-1	NA
2.333825e-6	-1	NA
2.33385e-6	-1	NA
2.333875e-6	-1	NA
2.3339000000000002e-6	-1	NA
2.3339250000000003e-6	-1	NA
2.33395e-6	-1	NA
2.333975e-6	-1	NA
2.334e-6	-1	NA
2.334025e-6	-1	NA
2.33405e-6	-1	NA
2.334075e-6	-1	NA
2.3341000000000002e-6	-1	NA
2.3341250000000003e-6	-1	NA
2.33415e-6	-1	NA
2.334175e-6	-1	NA
2.3342e-6	-1	NA
2.334225e-6	-1	NA
2.33425e-6	-1	NA
2.334275e-6	-1	NA
2.3343000000000002e-6	-1	NA
2.334325e-6	-1	NA
2.33435e-6	-1	NA
2.334375e-6	-1	NA
2.3344e-6	-1	NA
2.334425e-6	-1	NA
2.33445e-6	-1	NA
2.334475e-6	-1	NA
2.3345000000000003e-6	-1	NA
2.334525e-6	-1	NA
2.33455e-6	-1	NA
2.334575e-6	-1	NA
2.3346e-6	-1	NA
2.334625e-6	-1	NA
2.33465e-6	-1	NA
2.3346750000000002e-6	-1	NA
2.3347000000000003e-6	-1	NA
2.334725e-6	-1	NA
2.33475e-6	-1	NA
2.334775e-6	-1	NA
2.3348e-6	-1	NA
2.334825e-6	-1	NA
2.33485e-6	-1	NA
2.3348750000000002e-6	-1	NA
2.3349000000000003e-6	-1	NA
2.334925e-6	-1	NA
2.33495e-6	-1	NA
2.334975e-6	-1	NA
2.335e-6	-1	NA
2.335025e-6	-1	NA
2.33505e-6	-1	2T - 1T
2.3350750000000003e-6	1	NA
2.3351e-6	1	NA
2.335125e-6	1	NA
2.33515e-6	1	NA
2.335175e-6	1	NA
2.3352e-6	1	NA
2.335225e-6	1	NA
2.3352500000000002e-6	1	NA
2.3352750000000003e-6	1	NA
2.3353e-6	1	NA
2.335325e-6	1	NA
2.33535e-6	1	NA
2.335375e-6	1	NA
2.3354e-6	1	NA
2.335425e-6	1	NA
2.3354500000000002e-6	1	NA
2.3354750000000003e-6	1	NA
2.3355e-6	1	NA
2.335525e-6	1	NA
2.33555e-6	1	NA
2.335575e-6	1	NA
2.3356e-6	1	NA
2.335625e-6	1	NA
2.3356500000000002e-6	1	NA
2.335675e-6	1	NA
2.3357e-6	1	NA
2.335725e-6	1	NA
2.33575e-6	1	NA
2.335775e-6	1	NA
2.3358e-6	1	NA
2.335825e-6	1	NA
2.3358500000000003e-6	1	NA
2.335875e-6	1	NA
2.3359e-6	1	NA
2.335925e-6	1	NA
2.33595e-6	1	NA
2.335975e-6	1	NA
2.336e-6	1	NA
2.3360250000000002e-6	1	NA
2.3360500000000003e-6	1	1T - 2T
2.336075e-6	-1	NA
2.3361e-6	-1	NA
2.336125e-6	-1	NA
2.33615e-6	-1	NA
2.336175e-6	-1	NA
2.3362e-6	-1	NA
2.3362250000000002e-6	-1	NA
2.3362500000000003e-6	-1	NA
2.336275e-6	-1	NA
2.3363e-6	-1	NA
2.336325e-6	-1	NA
2.33635e-6	-1	NA
2.336375e-6	-1	NA
2.3364e-6	-1	NA
2.3364250000000003e-06	-1	NA
2.33645e-6	-1	NA
2.336475e-6	-1	NA
2.3365e-6	-1	NA
2.336525e-6	-1	NA
2.33655e-6	-1	NA
2.336575e-6	-1	NA
2.3366e-6	-1	NA
2.3366250000000003e-6	-1	NA
2.33665e-6	-1	NA
2.336675e-6	-1	NA
2.3367e-6	-1	NA
2.336725e-6	-1	NA
2.33675e-6	-1	NA
2.336775e-6	-1	NA
2.3368000000000002e-6	-1	NA
2.3368250000000003e-6	-1	NA
2.33685e-6	-1	NA
2.336875e-6	-1	NA
2.3369e-6	-1	NA
2.336925e-6	-1	NA
2.33695e-6	-1	NA
2.336975e-6	-1	NA
2.3370000000000002e-6	-1	NA
2.3370250000000003e-6	-1	NA
2.33705e-6	-1	NA
2.337075e-6	-1	NA
2.3371e-6	-1	NA
2.337125e-6	-1	NA
2.33715e-6	-1	NA
2.337175e-6	-1	NA
2.3372000000000003e-6	-1	NA
2.337225e-6	-1	NA
2.33725e-6	-1	NA
2.337275e-6	-1	NA
2.3373e-6	-1	NA
2.337325e-6	-1	NA
2.33735e-6	-1	NA
2.3373750000000002e-6	-1	NA
2.3374000000000003e-6	-1	NA
2.337425e-6	-1	NA
2.33745e-6	-1	NA
2.337475e-6	-1	NA
2.3375e-6	-1	NA
2.337525e-6	-1	NA
2.33755e-6	-1	NA
2.3375750000000002e-6	-1	NA
