S	pS
1.3690594009469238e-6	-0.4322829226416797
1.3700594009469237e-6	-0.6388587986434086
1.3720594009469238e-6	0.21258133260974
1.3740594009469238e-6	-0.2053993927660135
1.3770594009469238e-6	-0.06485588340316328
1.3780594009469238e-6	-0.7897724637698245
1.3790594009469237e-6	0.5072026486484184
1.3800594009469238e-6	0.029757672876461302
1.3810594009469239e-6	-0.5510847490215504
1.3830594009469238e-6	-0.8922846649630335
1.3880594009469238e-6	0.39061076532101036
1.3890594009469238e-6	0.24841918225862156
1.3900594009469237e-6	0.31621394006942427
1.3940594009469238e-6	0.05363280421346987
1.3970594009469238e-6	0.4463678872968543
1.4000594009469238e-6	-0.004102780262879233
1.4010594009469237e-6	0.3539655475837285
1.4030594009469238e-6	0.29947118465499184
1.4040594009469237e-6	-0.8426352284251213
1.4060594009469238e-6	0.48855134313888127
1.4080594009469238e-6	-0.8390489133728196
1.4090594009469238e-6	-0.6188267377385304
1.4110594009469238e-6	-0.7606710211989189
1.4120594009469239e-6	0.708483429682252
1.4130594009469237e-6	0.0796531405100571
1.4140594009469238e-6	0.17440374735582215
1.4160594009469237e-6	0.4253207474019425
1.4170594009469238e-6	-0.23106711199951585
1.4210594009469237e-6	-0.09631527998725108
1.4220594009469238e-6	0.18710401367728619
1.4240594009469237e-6	0.21195055140908445
1.4270594009469237e-6	-0.13894956339798178
1.4290594009469237e-6	-0.6770388682449606
1.4300594009469237e-6	-0.28860138469638985
1.4310594009469238e-6	-0.07283531620167448
1.4330594009469237e-6	0.4480982218716149
1.4340594009469238e-6	-0.05766453937613991
1.4350594009469237e-6	-0.592248950212872
1.4380594009469237e-6	-0.04358332093593281
1.4390594009469238e-6	0.03323884615253671
1.4420594009469238e-6	-0.2939540328001939
1.4440594009469237e-6	-0.5242553812756127
1.4460594009469237e-6	-0.49290473546338115
1.4480594009469238e-6	0.14543896105722015
1.4490594009469237e-6	-0.3033824128637725
1.4500594009469238e-6	-0.10533790119942525
1.4510594009469238e-6	0.21814915990467332
1.4520594009469237e-6	0.061924967505337984
1.4530594009469238e-6	-0.522482666042611
1.4540594009469238e-6	0.5794368988357764
1.4610594009469237e-6	-0.0209870854707097
1.4670594009469238e-6	-0.08949279509183443
1.4680594009469238e-6	-0.2753982658308435
1.4730594009469238e-6	0.8984059431621862
1.4750594009469237e-6	0.32792119282088894
1.4790594009469238e-6	0.33647741693999766
1.4800594009469237e-6	-0.2977038885270284
1.4810594009469238e-6	0.18302406476398372
1.4820594009469238e-6	-0.11026085626535077
1.4850594009469238e-6	0.00925627122726777
1.4890594009469237e-6	0.2249717623259114
1.4910594009469237e-6	-0.7333126494019272
1.4920594009469237e-6	-0.5214168516848608
1.4950594009469237e-6	-0.5765485698487149
1.4960594009469238e-6	-0.23985855970917594
1.4970594009469237e-6	0.2198128605150558
1.4990594009469238e-6	-0.8703142835078117
1.5010594009469238e-6	0.15502931097273095
1.5040594009469238e-6	0.4263300991787033
1.5050594009469239e-6	-0.7536786956096659
1.5060594009469237e-6	0.033138055584560545
1.5070594009469238e-6	-0.3375679633892581
1.5080594009469237e-6	-0.2615547333059654
1.5100594009469238e-6	-0.1344105457089153
1.5150594009469238e-6	0.10720327866048308
1.5160594009469238e-6	0.1491719822159862
1.5170594009469237e-6	-0.26071060187007195
1.5210594009469238e-6	-0.6724526687031498
1.5240594009469238e-6	-0.035137394059083726
1.5270594009469238e-6	-0.31711222105108633
1.5280594009469237e-6	-0.14443808130399782
1.5300594009469238e-6	-1.0124691095754543
1.5310594009469237e-6	-0.2391012881138916
1.5330594009469238e-6	-0.2814462208346755
1.5350594009469238e-6	-0.3264344543338468
1.5360594009469239e-6	-0.5556834869803212
1.5380594009469238e-6	0.08020505150837848
1.5390594009469237e-6	-0.2481585036339393
1.5400594009469237e-6	-0.41784896071872035
1.5410594009469238e-6	-0.7975446597933945
1.5430594009469237e-6	0.014453336742836623
1.5440594009469238e-6	-0.3567336936070029
1.5480594009469237e-6	-0.5215933746216181
1.5490594009469238e-6	0.3110418436028328
1.5510594009469237e-6	-0.712088659192024
1.5540594009469237e-6	0.3483907422196174
1.5560594009469237e-6	-0.6090081238786793
1.5570594009469237e-6	0.0226555817698813
1.5580594009469238e-6	-0.24227561798735175
1.5600594009469238e-6	0.223645841514235
1.5610594009469238e-6	-0.5115206127611082
1.5620594009469237e-6	0.16444747624248215
1.5650594009469237e-6	0.5074515333981013
1.5660594009469238e-6	0.40914889282923417
1.5690594009469238e-6	0.04256728945734999
1.5710594009469237e-6	0.2503216413398025
1.5730594009469237e-6	0.10914001420042413
1.5750594009469238e-6	-0.0586044808262797
1.5760594009469237e-6	-0.1123855136879367
1.5770594009469238e-6	-0.04741987514359999
1.5780594009469238e-6	-0.3899324439726737
1.5790594009469237e-6	-0.6442996628993285
1.5800594009469238e-6	-0.28085191816668464
1.5810594009469239e-6	0.4930423446477503
1.5880594009469237e-6	-0.4849567911146841
1.5940594009469238e-6	0.5927791634034583
1.5950594009469238e-6	-0.39241186801620637
1.6000594009469238e-6	0.4162444977810206
1.6070594009469237e-6	-0.21862251304405983
1.6130594009469237e-6	-0.0930732196652626
1.6140594009469238e-6	0.4172202977357077
1.6190594009469237e-6	-0.33052536152414613
1.6210594009469237e-6	0.10406271406139934
1.6250594009469238e-6	0.3891221127512657
1.6260594009469238e-6	0.0851224413560823
1.6270594009469237e-6	-0.28241936767041353
1.6280594009469238e-6	-0.34591275622627093
1.6310594009469238e-6	-0.10674264901475551
1.6350594009469237e-6	-0.23217306851918568
1.6370594009469238e-6	0.2863532053061388
1.6380594009469237e-6	0.4347274425750385
1.6410594009469237e-6	-0.7543085753555073
1.6420594009469238e-6	-0.5750624579542956
1.6430594009469239e-6	-0.5285250141118486
1.6450594009469238e-6	-0.21037507139774086
1.6470594009469237e-6	-0.45389570139788904
1.6500594009469237e-6	-0.17302393110826136
1.6510594009469238e-6	-0.8014050806366582
1.6520594009469237e-6	0.15215368451526298
1.6530594009469238e-6	-0.4251145156315933
1.6540594009469238e-6	-0.13499672977786495
1.6560594009469238e-6	0.6434630772564457
1.6610594009469237e-6	0.12530885524166435
1.6620594009469238e-6	-0.1962525755597064
1.6630594009469237e-6	0.4498359260565331
1.6670594009469237e-6	-0.722191724503255
1.6700594009469238e-6	0.10982924787422026
1.6730594009469238e-6	0.3260675010263714
1.6740594009469239e-6	-0.29627939933831293
1.6760594009469238e-6	0.3290341896666581
1.6770594009469239e-6	0.48157112715615874
1.6790594009469238e-6	0.174167585041007
1.6810594009469237e-6	-0.3049871076767416
1.6820594009469238e-6	-0.06689011031775093
1.6840594009469238e-6	-0.15623477353491244
1.6850594009469238e-6	0.38416801355441904
1.6860594009469237e-6	-0.590793304823016
1.6870594009469238e-6	-0.5179218016797689
1.6890594009469237e-6	-0.4321903861980163
1.6900594009469238e-6	-0.2223458987795344
1.6940594009469237e-6	0.3949394928931191
1.6950594009469237e-6	0.3885213283754042
1.6970594009469237e-6	0.3842758311077256
1.7000594009469237e-6	-0.5548299384438784
1.7020594009469238e-6	-0.4750612495108052
1.7030594009469237e-6	-0.4178810899489591
1.7040594009469238e-6	0.05748767783796203
1.7060594009469237e-6	-0.6481455181640312
1.7070594009469238e-6	0.05252093286272936
1.7080594009469239e-6	-0.3975107124382446
1.7110594009469237e-6	-0.28303722759521693
1.7120594009469237e-6	-0.7234644783273817
1.7150594009469238e-6	-0.2340329686416901
1.7170594009469237e-6	-0.27074717001274573
1.7190594009469238e-6	-0.004660741829301085
1.7210594009469238e-6	0.2539573718707305
1.7220594009469239e-6	-0.7666740703275358
1.7230594009469237e-6	-0.15114523398155807
1.7240594009469238e-6	-0.23692879005868653
1.7250594009469237e-6	-0.25182174558323583
1.7260594009469237e-6	-0.3546650676256361
1.7270594009469238e-6	-0.2112338569271383
1.7340594009469237e-6	-0.12376859718960821
1.7400594009469237e-6	0.4718235982070654
1.7410594009469238e-6	0.07202700197747212
1.7460594009469238e-6	0.3275908688179428
1.7480594009469237e-6	-0.3011530977442897
1.7520594009469238e-6	0.18848027365701792
1.7530594009469239e-6	-0.11380538570005666
1.7540594009469237e-6	-0.3651316424201371
1.7550594009469238e-6	-0.4911297749577944
1.7580594009469238e-6	0.1483094413660171
1.7620594009469237e-6	-0.21511895289894675
1.7640594009469238e-6	-0.10079367425773315
1.7650594009469237e-6	-0.17252002485519266
1.7680594009469237e-6	-0.2613881678767779
1.7690594009469238e-6	-0.4014748052438128
1.7700594009469239e-6	0.3346136981812088
1.7720594009469238e-6	-1.010989823919557
1.7740594009469237e-6	0.4119443236895638
1.7770594009469238e-6	0.1258796061585568
1.7780594009469238e-6	0.030383872052388673
1.7790594009469237e-6	-0.5827499788469857
1.7800594009469238e-6	-0.13367088371684613
1.7810594009469238e-6	-0.44890590378572215
1.7830594009469238e-6	-0.4304278207490633
1.7880594009469237e-6	0.045020948876209596
1.7890594009469238e-6	-0.387024598075958
1.7900594009469237e-6	-0.38368877713593913
1.7940594009469238e-6	0.4342241599499772
1.7970594009469238e-6	-0.4945037867075809
1.8000594009469238e-6	-0.05740159070315902
1.8010594009469239e-6	-0.1231910801735331
1.8030594009469238e-6	-0.2148307622206212
1.8040594009469237e-6	0.5073155949862206
1.8060594009469238e-6	0.2625169756512988
1.8080594009469238e-6	-0.43519965327873733
1.8090594009469238e-6	0.17585470484183163
1.8110594009469238e-6	0.47237226676326466
1.8120594009469238e-6	-0.07595928551949738
1.8130594009469237e-6	-0.42296279021238664
1.8140594009469238e-6	0.4569638262570159
1.8160594009469237e-6	-0.34735880197997754
1.8170594009469238e-6	-0.05806476244371757
1.8210594009469237e-6	0.5082739486032931
1.8220594009469237e-6	-0.5323128651955981
1.8240594009469237e-6	-0.22293784436659128
1.8270594009469237e-6	0.16419598369011287
1.8290594009469238e-6	0.016680325062813292
1.8300594009469237e-6	0.014801597938990255
1.8310594009469238e-6	0.43341698074992413
1.8330594009469237e-6	-0.11660757630682184
1.8340594009469238e-6	0.07871682817257983
1.8350594009469237e-6	0.007415549836513324
1.8380594009469237e-6	0.29263976906769584
1.8390594009469238e-6	-0.3084492011121636
1.8420594009469238e-6	-0.05105087160738574
1.8440594009469237e-6	-0.24694917373107889
1.8460594009469239e-6	-0.005834483854640841
1.8480594009469238e-6	0.3485751319748723
1.8490594009469237e-6	-0.17400015500293856
1.8500594009469237e-6	0.3296172075264509
1.8510594009469238e-6	-0.20089003181801277
1.8520594009469237e-6	-0.4591130827869396
1.8530594009469237e-6	-0.42842152771052666
1.8540594009469238e-6	-0.5651133950913367
1.8610594009469237e-6	-0.3101540889113646
1.8670594009469237e-6	-0.3133279793864833
1.8680594009469238e-6	-0.5575584534896167
1.8730594009469238e-6	0.31224177271052816
1.8750594009469237e-6	0.21812841331493799
1.8790594009469238e-6	-0.9641816037609052
1.8800594009469237e-6	0.10451648104618826
1.8810594009469237e-6	-0.15430304311265672
1.8820594009469238e-6	-0.07037714167368954
1.8850594009469238e-6	0.5468568566984058
1.8890594009469237e-6	-0.1695970390915778
1.8910594009469238e-6	-0.19910008348794087
1.8920594009469237e-6	-0.08255088278601966
1.8950594009469237e-6	0.04002622322635556
1.8960594009469238e-6	0.4801092429451297
1.8970594009469237e-6	-0.010591940964650607
1.8990594009469238e-6	-0.18141553712692832
1.9010594009469238e-6	-0.20896604818360934
1.9040594009469238e-6	0.039235251789989996
1.9050594009469238e-6	-0.2910946515876213
1.9060594009469237e-6	0.05886638701346075
1.9070594009469238e-6	-0.5158251746949899
1.908059400946924e-6	-0.08160354546770093
1.910059400946924e-6	-0.406397235996344
1.915059400946924e-6	0.21156708138265404
1.916059400946924e-6	0.21778565973876565
1.917059400946924e-6	-0.43040123026726657
1.9210594009469238e-6	-0.226377982284504
1.924059400946924e-6	0.17092912016212136
1.927059400946924e-6	0.19978809214033702
1.928059400946924e-6	-0.2539303585077349
1.930059400946924e-6	-0.5305404608236879
1.931059400946924e-6	-1.1196458235886457
1.933059400946924e-6	-0.23227778317904824
1.935059400946924e-6	-0.2571903888454576
1.936059400946924e-6	0.396947165960085
1.9380594009469238e-6	0.4616960106567367
1.939059400946924e-6	0.13132766341826485
1.940059400946924e-6	-0.03331314936497751
1.941059400946924e-6	-0.4426049353818641
1.943059400946924e-6	-0.4222075985065043
1.944059400946924e-6	0.3243382616652116
1.948059400946924e-6	-0.3314892047617498
1.949059400946924e-6	0.2369564412374914
1.951059400946924e-6	-0.23406821601196595
1.954059400946924e-6	-0.6109963732096153
1.956059400946924e-6	-0.2446765388055747
1.957059400946924e-6	-0.13384217686042876
1.958059400946924e-6	0.2382894135984537
1.960059400946924e-6	0.29159369798915513
1.961059400946924e-6	-0.379481961533621
1.962059400946924e-6	-0.20898331410320617
1.965059400946924e-6	-0.47284430128411054
1.9660594009469238e-6	0.1252256181609706
1.969059400946924e-6	-0.3597151623369445
1.971059400946924e-6	-0.19592628978633633
1.973059400946924e-6	-0.18726918954892374
1.975059400946924e-6	-0.530684001144512
1.976059400946924e-6	-0.04048621272693324
1.977059400946924e-6	-0.20615220981502821
1.978059400946924e-6	-0.6970910605818962
1.979059400946924e-6	0.5899591571527135
1.980059400946924e-6	-0.28610756935132503
1.981059400946924e-6	0.21068045472731328
1.988059400946924e-6	-0.49900943574544854
1.994059400946924e-6	0.12206468686642839
1.995059400946924e-6	0.09582548742066602
2.0000594009469238e-6	-0.008751290724663728
2.007059400946924e-6	-0.5679542766808248
2.013059400946924e-6	0.015583875217426964
2.014059400946924e-6	-0.25684282539269426
2.019059400946924e-6	-0.17546520097620147
2.021059400946924e-6	0.4070353283618837
2.025059400946924e-6	-0.6153726294944604
2.026059400946924e-6	-0.04248417540819185
2.027059400946924e-6	-0.3445903243433043
2.0280594009469238e-6	0.19588563982816465
2.031059400946924e-6	0.027720452123921595
2.035059400946924e-6	-0.4122335759119305
2.037059400946924e-6	0.43053430549602734
2.038059400946924e-6	-0.11579410576955307
2.041059400946924e-6	-0.3202892235252533
2.042059400946924e-6	0.5905818784113595
2.043059400946924e-6	-0.9753048630823801
2.0450594009469238e-6	-0.043522000832749284
2.047059400946924e-6	0.1168184112777229
2.050059400946924e-6	-0.009421364513192976
2.051059400946924e-6	0.5775322237046472
2.052059400946924e-6	-0.8475915129669718
2.053059400946924e-6	0.18988991584047565
2.054059400946924e-6	-0.03044481459063596
2.056059400946924e-6	-0.3543900457685415
2.061059400946924e-6	-0.6936099766677968
2.0620594009469238e-6	-0.4949586391650917
2.063059400946924e-6	-0.9342625668728273
2.067059400946924e-6	0.431825198107203
2.070059400946924e-6	0.356322875851321
2.073059400946924e-6	0.0691429754942662
2.074059400946924e-6	-0.8950193483144518
2.076059400946924e-6	-0.44973221534247126
2.077059400946924e-6	-0.18742526045165303
2.0790594009469238e-6	-0.5791368238616844
2.081059400946924e-6	-0.22491811507068057
2.082059400946924e-6	-0.15480102288795172
2.084059400946924e-6	-0.10642233418838888
2.085059400946924e-6	0.21485840238799778
2.086059400946924e-6	0.6472326726625994
2.087059400946924e-6	0.049620836258689904
2.089059400946924e-6	-0.4750214156688782
2.0900594009469238e-6	-0.625756370819467
2.094059400946924e-6	-0.06762450334137168
2.095059400946924e-6	-0.4617719814652924
2.097059400946924e-6	-0.07267475602432474
2.100059400946924e-6	0.031071565185011994
2.102059400946924e-6	-0.43780213744522073
2.103059400946924e-6	-0.478859785703426
2.104059400946924e-6	0.23421674239223403
2.106059400946924e-6	0.04662536353303138
2.1070594009469238e-6	-0.48392209293576793
2.108059400946924e-6	-0.5340809607109055
2.111059400946924e-6	-0.1898604877983057
2.112059400946924e-6	-0.07592591877412266
2.115059400946924e-6	-0.074852536176988907
2.117059400946924e-6	0.2356962374770277
2.119059400946924e-6	0.513179773910168
2.121059400946924e-6	-0.2550258702641321
2.122059400946924e-6	-0.8453142166074007
2.123059400946924e-6	-0.3780274712849468
2.1240594009469238e-6	0.37087095217051685
2.125059400946924e-6	0.540905287479466
2.126059400946924e-6	-0.12098301647542223
2.127059400946924e-6	0.0681573472045339
2.134059400946924e-6	0.19742146683911546
2.140059400946924e-6	-0.5990775799088045
2.1410594009469238e-6	-0.32928731000459377
2.146059400946924e-6	-0.31708128359620436
2.148059400946924e-6	-0.7342742234382651
2.1520594009469238e-6	-0.31864795658247885
2.153059400946924e-6	-0.682159739547034
2.154059400946924e-6	0.4467483948255517
2.155059400946924e-6	-0.2097294040165538
2.158059400946924e-6	-0.3282906724041295
2.162059400946924e-6	-0.0793834801597604
2.164059400946924e-6	-0.19803375731053244
2.165059400946924e-6	0.02376420559630204
2.168059400946924e-6	-0.20957289562130726
2.1690594009469238e-6	-0.03373684795068832
2.170059400946924e-6	0.2335160301514532
2.172059400946924e-6	-0.6496434110161975
2.174059400946924e-6	-0.04671096637674679
2.177059400946924e-6	0.12660218264904688
2.178059400946924e-6	0.08047067617019799
2.179059400946924e-6	0.6625108973115591
2.180059400946924e-6	-0.5461586497693246
2.181059400946924e-6	-0.43024798506644935
2.183059400946924e-6	0.4219110340604622
2.188059400946924e-6	-0.3715881633425608
2.189059400946924e-6	0.3286996448985358
2.190059400946924e-6	0.10697051231251171
2.194059400946924e-6	-0.12493366580932633
2.197059400946924e-6	-0.37905105893269386
2.200059400946924e-6	0.3052636751572067
2.201059400946924e-6	0.22386890086463085
2.2030594009469238e-6	-0.28936571334667427
2.204059400946924e-6	-0.16860464618497048
2.206059400946924e-6	-0.5357158859180039
2.208059400946924e-6	0.025180359133783557
2.209059400946924e-6	0.1942554440295273
2.211059400946924e-6	-0.23084959796206744
2.212059400946924e-6	-0.28152221832476904
2.213059400946924e-6	-0.4316252161694551
2.2140594009469238e-6	0.027157471675529024
2.216059400946924e-6	-0.44163992810923264
2.217059400946924e-6	0.2554975028678445
2.221059400946924e-6	-0.11192360438718406
2.222059400946924e-6	0.008901990167958004
2.224059400946924e-6	0.3398735913068491
2.227059400946924e-6	0.6243149024318074
2.229059400946924e-6	-0.0076940517284716965
2.230059400946924e-6	0.332569380986637
2.2310594009469238e-6	0.31342640715605313
2.233059400946924e-6	-0.13813987930974547
2.234059400946924e-6	0.7662305878050342
2.235059400946924e-6	-0.15021212067576434
2.238059400946924e-6	-0.6523703603215328
2.239059400946924e-6	-0.458065158188552
2.242059400946924e-6	-0.3290278731302122
2.244059400946924e-6	1.1709773940796968
2.246059400946924e-6	0.7292090883864288
2.2480594009469238e-6	-0.37113243208836716
2.249059400946924e-6	-0.10343345688477415
2.250059400946924e-6	-0.3951025213244771
2.251059400946924e-6	-0.07768932151514407
2.252059400946924e-6	-0.14176924989378897
2.253059400946924e-6	-0.1151891120634602
2.254059400946924e-6	-0.23530692292326127
2.261059400946924e-6	0.5183723840324344
2.267059400946924e-6	-0.07326210815170867
2.268059400946924e-6	-0.37430322369344843
2.273059400946924e-6	-0.2717160670724292
2.275059400946924e-6	0.2993876792766121
2.279059400946924e-6	-0.05747436819750359
2.280059400946924e-6	-0.5575966294763077
2.281059400946924e-6	-0.77231703833873655
2.282059400946924e-6	0.007885768318720288
2.285059400946924e-6	-0.1237812800256857
2.289059400946924e-6	-0.5662691673127005
2.291059400946924e-6	0.037900998291694965
2.292059400946924e-6	0.6496706401608364
2.295059400946924e-6	0.27764238179228834
2.296059400946924e-6	0.19279002747934992
2.297059400946924e-6	-0.19004705315768555
2.299059400946924e-6	-0.37440497437327025
2.301059400946924e-6	-0.40416832046465406
2.304059400946924e-6	0.1703242823100908
2.305059400946924e-6	-0.2919333615891359
2.306059400946924e-6	0.9517101716487132
2.307059400946924e-6	0.05252326537970786
2.308059400946924e-6	-0.049454457388509
2.3100594009469238e-6	0.535331820850928
2.315059400946924e-6	0.0752393464778468
2.316059400946924e-6	-0.1935448155740329
2.317059400946924e-6	-0.278584485294026
2.321059400946924e-6	0.17244286544765372
2.324059400946924e-6	-0.5632096423790871
2.3270594009469238e-6	0.27702276575642704
2.328059400946924e-6	-0.21667452615372218
2.330059400946924e-6	0.0852846384246026
2.331059400946924e-6	0.35801382169996837
2.333059400946924e-6	-0.09815419656255317
2.335059400946924e-6	0.33710187080453724
2.336059400946924e-6	-0.10337082430403885
2.3380594009469238e-6	-0.24968189450715852
2.339059400946924e-6	-0.6441544202540387
2.340059400946924e-6	-0.4263400147581421
2.341059400946924e-6	0.25773404550770795
2.343059400946924e-6	-0.9701045178552394
2.344059400946924e-6	-0.14758881770998689
2.348059400946924e-6	-0.11949161676607137
2.349059400946924e-6	0.38257355894626577
2.351059400946924e-6	-0.8111250128288136
2.354059400946924e-6	-0.2127972142029408
2.356059400946924e-6	-0.5425644806040196
2.357059400946924e-6	-0.21213216882550293
2.358059400946924e-6	-0.11921395343673079
2.360059400946924e-6	-0.4693591863402151
2.361059400946924e-6	-0.2639162133055489
2.362059400946924e-6	-0.17336729772452927
2.365059400946924e-6	-0.10959161849834047
2.366059400946924e-6	0.5696769434898304
2.369059400946924e-6	-0.9320517257536823
2.371059400946924e-6	-0.5019048577864104
2.373059400946924e-6	0.08590827659641395
2.375059400946924e-6	-0.2992554349871726
2.376059400946924e-6	0.16933112643855625
2.377059400946924e-6	0.24815417190744704
2.378059400946924e-6	0.11837474792094206
2.379059400946924e-6	-1.0798382553531185
2.380059400946924e-6	0.039720013404384844
2.381059400946924e-6	-0.12098839132298903
2.388059400946924e-6	0.14001197797723977
2.394059400946924e-6	-0.2642821082453567
2.395059400946924e-6	0.1815702959756223
2.4000594009469238e-6	0.36536236318354093
2.407059400946924e-6	-0.16797839152838506
2.413059400946924e-6	0.5853944449309503
2.414059400946924e-6	-1.0547018402886386
2.419059400946924e-6	0.2199833032375594
2.421059400946924e-6	-0.3371757816289652
2.425059400946924e-6	-0.2723486147602962
2.426059400946924e-6	0.5721463782620579
2.427059400946924e-6	-0.8502420099255209
2.428059400946924e-6	-0.9370950166728419
2.431059400946924e-6	-0.1295145512781844
2.435059400946924e-6	-0.023411952545626235
2.437059400946924e-6	-0.2660626375690551
2.438059400946924e-6	0.059564565143421656
2.441059400946924e-6	-0.7940722935423882
2.442059400946924e-6	-0.41926504712884083
2.443059400946924e-6	0.14091782804531847
2.445059400946924e-6	-0.03925510073655948
2.447059400946924e-6	-0.5666900058916648
2.450059400946924e-6	0.5206862747564257
2.4510594009469238e-6	0.7123280804661037
2.452059400946924e-6	0.04218973743836383
2.453059400946924e-6	-0.11139118319346253
2.454059400946924e-6	-0.40605174819781786
2.456059400946924e-6	-0.11856064497132654
2.461059400946924e-6	-0.284532417988765
2.4620594009469238e-6	0.11142137356528505
2.463059400946924e-6	-0.16653251518126794
2.467059400946924e-6	-0.28374317894653484
2.470059400946924e-6	-0.45536527243291447
2.473059400946924e-6	-0.3843738715714803
2.474059400946924e-6	-0.26200913937711307
2.476059400946924e-6	-1.1873367919113225
2.477059400946924e-6	-0.31804577671983675
2.4790594009469238e-6	-0.027326652107182964
2.481059400946924e-6	-0.4916415937691399
2.482059400946924e-6	-0.3311930900902027
2.484059400946924e-6	0.11647896409466016
2.485059400946924e-6	0.33035607881326384
2.486059400946924e-6	0.15802879778752651
2.487059400946924e-6	-0.2553750354561987
2.489059400946924e-6	0.2856502854857391
2.490059400946924e-6	-0.5292576090962806
2.494059400946924e-6	-1.0854311372473568
2.495059400946924e-6	0.5057081199993604
2.497059400946924e-6	0.007449578538136319
2.500059400946924e-6	-0.4152614916935347
2.502059400946924e-6	-0.5833647790770254
2.503059400946924e-6	-0.0972194402246
2.504059400946924e-6	0.2743313960700412
2.506059400946924e-6	0.1257545860013662
2.507059400946924e-6	-0.26417592123047356
2.508059400946924e-6	-0.28223089987503414
2.511059400946924e-6	-0.20029229612548669
2.512059400946924e-6	-0.5895775044354714
2.515059400946924e-6	0.9056692646609356
2.517059400946924e-6	0.1848733225527806
2.519059400946924e-6	-0.009889774580057551
2.521059400946924e-6	0.20032461085594092
2.522059400946924e-6	-0.25144729751648487
2.523059400946924e-6	0.21556896816305404
2.524059400946924e-6	-0.3186684060754079
2.525059400946924e-6	-0.6549890363698359
2.526059400946924e-6	0.13382621452453775
2.527059400946924e-6	-0.4780966026652028
2.534059400946924e-6	-0.31004159785377156
2.540059400946924e-6	-0.7165631837924866
2.5410594009469238e-6	-0.6673139015007251
2.546059400946924e-6	-0.3824591459709154
2.548059400946924e-6	-0.5379358970158358
2.552059400946924e-6	0.015156850333332287
2.553059400946924e-6	-0.7569503656623916
2.554059400946924e-6	-0.298205302597408
2.555059400946924e-6	0.23025573977461566
2.5580594009469238e-6	-0.07549946013155323
2.562059400946924e-6	0.1819280848101249
2.564059400946924e-6	-0.014478027965007323
2.565059400946924e-6	-0.9703033283464213
2.568059400946924e-6	-0.09877891639543815
2.569059400946924e-6	0.30858319050123273
2.570059400946924e-6	0.3067015881240702
2.572059400946924e-6	-0.20985285483345137
2.574059400946924e-6	0.06337774653570054
2.577059400946924e-6	0.7492878333004367
2.578059400946924e-6	0.24542756607397187
2.579059400946924e-6	0.030136281145532687
2.580059400946924e-6	-0.3429161429707489
2.581059400946924e-6	0.2957803425606255
2.583059400946924e-6	0.14050635976833306
2.588059400946924e-6	-0.14561454569323004
2.589059400946924e-6	0.1484488166140813
2.590059400946924e-6	-0.483519570597255
2.594059400946924e-6	0.7895499693904043
2.597059400946924e-6	-0.15678463301943557
2.600059400946924e-6	0.36174226761026984
2.601059400946924e-6	0.14042398623772906
2.6030594009469238e-6	0.4640277699642669
2.604059400946924e-6	0.056866620787299205
2.606059400946924e-6	0.24137767666590157
2.608059400946924e-6	-1.0036832840469816
2.609059400946924e-6	-0.20802853305934696
2.611059400946924e-6	-0.012118145893078849
2.612059400946924e-6	-0.49802202445136223
2.613059400946924e-6	-0.6657924050166923
2.614059400946924e-6	-0.4572963838858439
2.616059400946924e-6	0.03404026192865839
2.617059400946924e-6	-0.9603375592408855
2.621059400946924e-6	-0.05586569847067127
2.622059400946924e-6	0.14336090611684274
2.624059400946924e-6	-0.22495105194683457
2.627059400946924e-6	-0.5558225824957547
2.629059400946924e-6	-0.6237755355679184
2.630059400946924e-6	0.20520530914219381
2.631059400946924e-6	0.16580946371705266
2.633059400946924e-6	-0.07789683103469422
2.634059400946924e-6	0.05444238665775251
2.635059400946924e-6	-0.010487133131163858
2.638059400946924e-6	-0.30138182734499275
2.639059400946924e-6	-0.32442904157430064
2.642059400946924e-6	0.4493138191830103
2.644059400946924e-6	0.1237640534931209
2.646059400946924e-6	0.4380935748008331
2.648059400946924e-6	0.08409152517927562
2.649059400946924e-6	-0.9668129308815503
2.650059400946924e-6	0.32358808397086053
2.651059400946924e-6	0.06970935339181022
2.652059400946924e-6	-0.3620746776436068
2.653059400946924e-6	-0.01129673908061078
2.6540594009469238e-6	-0.5404445739774766
2.661059400946924e-6	-0.3921683026334322
2.667059400946924e-6	-0.15018587281879484
2.668059400946924e-6	-0.2814599220161138
2.673059400946924e-6	-0.16926223936653842
2.675059400946924e-6	-0.19524989755553704
2.679059400946924e-6	-0.12380842827867813
2.680059400946924e-6	0.20876324901427887
2.681059400946924e-6	-0.6226418048379081
2.6820594009469238e-6	-0.23268154430324656
2.685059400946924e-6	-0.6068296029957028
2.689059400946924e-6	-0.7460041720140349
2.691059400946924e-6	-0.5581560426454429
2.692059400946924e-6	0.22892293597320984
2.695059400946924e-6	0.18034428185304158
2.696059400946924e-6	0.27884894888543305
2.697059400946924e-6	0.01670097911419914
2.6990594009469238e-6	-0.13040032878299554
2.701059400946924e-6	0.1311308155024218
2.704059400946924e-6	-0.7766725977970319
2.705059400946924e-6	0.24576353110458846
2.706059400946924e-6	-0.15625827700513287
2.707059400946924e-6	0.06057369478579201
2.708059400946924e-6	0.06520076218500029
2.710059400946924e-6	-0.42933586907214333
2.715059400946924e-6	-0.6119792101022699
2.7160594009469238e-6	-0.19870494833551913
2.717059400946924e-6	5.146758534765525e-4
