i	S	V
79223	1.9810596116273788e-6	0
79743	1.994059523011611e-6	0
79983	2.000059392195633e-6	0
80503	2.013059416530799e-6	0
80743	2.019059225481723e-6	0
80983	2.0250587855742945e-6	0
81063	2.0270590563565998e-6	0
81223	2.031059428667376e-6	0
81463	2.0370598314812295e-6	0
81623	2.0410590806577004e-6	0
81703	2.043058425642061e-6	0
81863	2.047059517765335e-6	0
82023	2.0510599784791475e-6	0
82103	2.05305959083684e-6	0
82223	2.0560590465568784e-6	0
82463	2.0620589059882846e-6	0
82663	2.0670598327721223e-6	0
82903	2.0730594700898997e-6	0
83023	2.0760589512147086e-6	0
83143	2.0790588218101e-6	0
83263	2.082059246145901e-6	0
83383	2.085059615805326e-6	0
83463	2.0870594505677602e-6	0
83583	2.090058775190553e-6	0
83783	2.0950589391749427e-6	0
83983	2.1000594320184893e-6	0
84103	2.103058922087138e-6	0
84223	2.1060594475722877e-6	0
84303	2.108058866865963e-6	0
84463	2.1120593250210054e-6	0
84663	2.1170596366431616e-6	0
84823	2.1210591459210537e-6	0
84903	2.123059022919453e-6	0
84983	2.1250599418522113e-6	0
85063	2.127059469104271e-6	0
85583	2.1400588018693442e-6	0
85823	2.1460590838656406e-6	0
86063	2.152059082298967e-6	0
86143	2.1540598476953187e-6	0
86303	2.1580590726562514e-6	0
86543	2.1640592029131665e-6	0
86703	2.1680591913740285e-6	0
86783	2.170059634462954e-6	0
86943	2.1740593542359578e-6	0
87103	2.1780594814176e-6	0
87183	2.1800588547882744e-6	0
87303	2.183059822857958e-6	0
87543	2.189059729646569e-6	0
87743	2.194059276013258e-6	0
87983	2.200059706210599e-6	0
88103	2.2030591115812104e-6	0
88223	2.206058865231038e-6	0
88343	2.209059595202368e-6	0
88463	2.2120591194247057e-6	0
88543	2.2140594281043954e-6	0
88663	2.217059656444427e-6	0
88863	2.222059409848914e-6	0
89063	2.2270600252618263e-6	0
89183	2.230059733516305e-6	0
89303	2.2330592628070446e-6	0
89383	2.2350592507348034e-6	0
89543	2.2390589428817658e-6	0
89743	2.244060571924318e-6	0
89903	2.2480590298144917e-6	0
89983	2.2500590058444026e-6	0
90063	2.252059259177674e-6	0
90143	2.254059165640001e-6	0
90663	2.2670593276848158e-6	0
90903	2.273059129230857e-6	0
91143	2.279059343472556e-6	0
91223	2.281058628629886e-6	0
91383	2.285059277165644e-6	0
91623	2.2910594388479223e-6	0
91783	2.2950596785893057e-6	0
91863	2.297059210899871e-6	0
92023	2.3010589967786035e-6	0
92183	2.3050591090135622e-6	0
92263	2.3070594534701894e-6	0
92383	2.3100599362787446e-6	0
92623	2.3160592074021082e-6	0
92823	2.3210595733897896e-6	0
93063	2.3270596779696895e-6	0
93183	2.3300594862315624e-6	0
93303	2.3330593027927272e-6	0
93423	2.3360592975760997e-6	0
93543	2.3390587567925036e-6	0
93623	2.3410596586809695e-6	0
93743	2.344059253358106e-6	0
